Timestamp,CPU,PackRecv,PodsNumber,Duration,InitialPodsNumber,StressUpRate,Experiment,Type,CPUThreshold
24-Jul-2023 22:13:16,0.476824579296278,0,1,00:00:00,1,5,1,HPA,10
24-Jul-2023 22:13:18,0.476824579296278,2.35644301128612,1,00:00:02,1,5,1,HPA,10
24-Jul-2023 22:13:20,0.476824579296278,2.35644301128612,1,00:00:04,1,5,1,HPA,10
24-Jul-2023 22:13:22,10.6771001697793,2.35644301128612,1,00:00:06,1,5,1,HPA,10
24-Jul-2023 22:13:24,10.6771001697793,2.35644301128612,1,00:00:08,1,5,1,HPA,10
24-Jul-2023 22:13:26,10.6771001697793,2.35644301128612,1,00:00:10,1,5,1,HPA,10
24-Jul-2023 22:13:28,10.6771001697793,2.35644301128612,1,00:00:12,1,5,1,HPA,10
24-Jul-2023 22:13:30,10.6771001697793,4.82142857142857,1,00:00:14,1,5,1,HPA,10
24-Jul-2023 22:13:32,10.6771001697793,4.82142857142857,1,00:00:16,1,5,1,HPA,10
24-Jul-2023 22:13:34,5.60063622291025,4.82142857142857,1,00:00:18,1,5,1,HPA,10
24-Jul-2023 22:13:36,5.60063622291025,4.82142857142857,1,00:00:20,1,5,1,HPA,10
24-Jul-2023 22:13:38,5.60063622291025,4.82142857142857,1,00:00:22,1,5,1,HPA,10
24-Jul-2023 22:13:40,5.60063622291025,4.82142857142857,1,00:00:24,1,5,1,HPA,10
24-Jul-2023 22:13:42,5.60063622291025,11.8772964197214,1,00:00:26,1,5,1,HPA,10
24-Jul-2023 22:13:44,5.60063622291025,11.8772964197214,1,00:00:28,1,5,1,HPA,10
24-Jul-2023 22:13:46,5.60063622291025,11.8772964197214,1,00:00:30,1,5,1,HPA,10
24-Jul-2023 22:13:48,5.60063622291025,11.8772964197214,1,00:00:32,1,5,1,HPA,10
24-Jul-2023 22:13:50,5.60063622291025,11.8772964197214,1,00:00:34,1,5,1,HPA,10
24-Jul-2023 22:13:52,14.3643260969977,11.8772964197214,1,00:00:36,1,5,1,HPA,10
24-Jul-2023 22:13:54,14.3643260969977,11.8772964197214,1,00:00:38,1,5,1,HPA,10
24-Jul-2023 22:13:56,14.3643260969977,11.8772964197214,1,00:00:40,1,5,1,HPA,10
24-Jul-2023 22:13:58,14.3643260969977,11.8772964197214,1,00:00:42,1,5,1,HPA,10
24-Jul-2023 22:14:00,14.3643260969977,11.8772964197214,1,00:00:44,1,5,1,HPA,10
24-Jul-2023 22:14:02,14.3643260969977,16.9491525423729,1,00:00:46,1,5,1,HPA,10
24-Jul-2023 22:14:04,14.8731566756445,16.9491525423729,1,00:00:48,1,5,1,HPA,10
24-Jul-2023 22:14:06,14.8731566756445,16.9491525423729,1,00:00:50,1,5,1,HPA,10
24-Jul-2023 22:14:08,14.8731566756445,16.9491525423729,1,00:00:52,1,5,1,HPA,10
24-Jul-2023 22:14:10,14.8731566756445,16.9491525423729,1,00:00:54,1,5,1,HPA,10
24-Jul-2023 22:14:12,14.8731566756445,16.9491525423729,1,00:00:56,1,5,1,HPA,10
24-Jul-2023 22:14:14,14.8731566756445,12.1304627249357,1,00:00:58,1,5,1,HPA,10
24-Jul-2023 22:14:16,11.546949456231,12.1304627249357,1,00:01:00,1,5,1,HPA,10
24-Jul-2023 22:14:18,11.546949456231,12.1304627249357,1,00:01:02,1,5,1,HPA,10
24-Jul-2023 22:14:20,11.546949456231,12.1304627249357,1,00:01:04,1,5,1,HPA,10
24-Jul-2023 22:14:22,11.546949456231,12.1304627249357,1,00:01:06,1,5,1,HPA,10
24-Jul-2023 22:14:24,11.546949456231,12.1304627249357,1,00:01:08,1,5,1,HPA,10
24-Jul-2023 22:14:26,11.546949456231,12.1304627249357,1,00:01:10,1,5,1,HPA,10
24-Jul-2023 22:14:28,11.546949456231,12.1304627249357,1,00:01:12,1,5,1,HPA,10
24-Jul-2023 22:14:30,11.546949456231,12.1304627249357,1,00:01:14,1,5,1,HPA,10
24-Jul-2023 22:14:32,14.8373514426989,20.9954562072387,1,00:01:16,1,5,1,HPA,10
24-Jul-2023 22:14:34,14.8373514426989,20.9954562072387,1,00:01:18,1,5,1,HPA,10
24-Jul-2023 22:14:36,14.8373514426989,20.9954562072387,1,00:01:20,1,5,1,HPA,10
24-Jul-2023 22:14:38,14.8373514426989,20.9954562072387,1,00:01:22,1,5,1,HPA,10
24-Jul-2023 22:14:40,14.8373514426989,20.9954562072387,1,00:01:24,1,5,1,HPA,10
24-Jul-2023 22:14:42,14.8373514426989,20.9954562072387,1,00:01:26,1,5,1,HPA,10
24-Jul-2023 22:14:44,17.0064038173358,29.2132982225148,1,00:01:28,1,5,1,HPA,10
24-Jul-2023 22:14:46,17.0064038173358,29.2132982225148,1,00:01:30,1,5,1,HPA,10
24-Jul-2023 22:14:48,17.0064038173358,29.2132982225148,1,00:01:32,1,5,1,HPA,10
24-Jul-2023 22:14:50,17.0064038173358,29.2132982225148,1,00:01:34,1,5,1,HPA,10
24-Jul-2023 22:14:52,17.0064038173358,29.2132982225148,1,00:01:36,1,5,1,HPA,10
24-Jul-2023 22:14:54,17.0064038173358,29.2132982225148,1,00:01:38,1,5,1,HPA,10
24-Jul-2023 22:14:56,17.0064038173358,29.2132982225148,1,00:01:40,1,5,1,HPA,10
24-Jul-2023 22:14:58,17.0064038173358,29.2132982225148,1,00:01:42,1,5,1,HPA,10
24-Jul-2023 22:15:00,8.50320190866788,14.6066491112574,2,00:01:44,1,5,1,HPA,10
24-Jul-2023 22:15:02,8.39196736239592,14.6066491112574,2,00:01:46,1,5,1,HPA,10
24-Jul-2023 22:15:04,8.39196736239592,12.5869832173557,2,00:01:48,1,5,1,HPA,10
24-Jul-2023 22:15:06,8.39196736239592,12.5869832173557,2,00:01:50,1,5,1,HPA,10
24-Jul-2023 22:15:08,8.39196736239592,12.5869832173557,2,00:01:52,1,5,1,HPA,10
24-Jul-2023 22:15:10,8.39196736239592,12.5869832173557,2,00:01:54,1,5,1,HPA,10
24-Jul-2023 22:15:12,8.39196736239592,12.5869832173557,2,00:01:56,1,5,1,HPA,10
24-Jul-2023 22:15:14,8.39196736239592,12.5869832173557,2,00:01:58,1,5,1,HPA,10
24-Jul-2023 22:15:16,8.39196736239592,13.9998661407389,2,00:02:00,1,5,1,HPA,10
24-Jul-2023 22:15:18,8.41333891849379,13.9998661407389,2,00:02:02,1,5,1,HPA,10
24-Jul-2023 22:15:20,6.42331708885379,13.9998661407389,2,00:02:04,1,5,1,HPA,10
24-Jul-2023 22:15:22,81.1037705967338,13.9998661407389,2,00:02:06,1,5,1,HPA,10
24-Jul-2023 22:15:24,81.1037705967338,10.8078969497422,2,00:02:08,1,5,1,HPA,10
24-Jul-2023 22:15:26,81.1037705967338,10.8078969497422,2,00:02:10,1,5,1,HPA,10
24-Jul-2023 22:15:28,81.1037705967338,10.8078969497422,2,00:02:12,1,5,1,HPA,10
24-Jul-2023 22:15:30,27.0345901989113,3.60263231658073,6,00:02:14,1,5,1,HPA,10
24-Jul-2023 22:15:32,27.0345901989113,3.60263231658073,6,00:02:16,1,5,1,HPA,10
24-Jul-2023 22:15:34,27.0345901989113,5.60497094864017,6,00:02:18,1,5,1,HPA,10
24-Jul-2023 22:15:36,26.6484341361542,5.60497094864017,6,00:02:20,1,5,1,HPA,10
24-Jul-2023 22:15:38,6.71871809660138,4.51193557372791,6,00:02:22,1,5,1,HPA,10
24-Jul-2023 22:15:40,6.71871809660138,4.51193557372791,6,00:02:24,1,5,1,HPA,10
24-Jul-2023 22:15:42,6.71871809660138,4.51193557372791,6,00:02:26,1,5,1,HPA,10
24-Jul-2023 22:15:44,31.6891255841682,4.99264611534396,6,00:02:28,1,5,1,HPA,10
24-Jul-2023 22:15:46,31.7091411825112,5.27644957527832,6,00:02:30,1,5,1,HPA,10
24-Jul-2023 22:15:48,31.7191031405083,3.57609014088119,6,00:02:32,1,5,1,HPA,10
24-Jul-2023 22:15:50,105.052947038937,3.57609014088119,6,00:02:34,1,5,1,HPA,10
24-Jul-2023 22:15:52,105.052947038937,3.83723073560784,6,00:02:36,1,5,1,HPA,10
24-Jul-2023 22:15:54,105.058872167401,3.83723073560784,6,00:02:38,1,5,1,HPA,10
24-Jul-2023 22:15:56,100.99160840015,2.95688910816062,6,00:02:40,1,5,1,HPA,10
24-Jul-2023 22:15:58,100.981646442153,3.10933383560206,6,00:02:42,1,5,1,HPA,10
24-Jul-2023 22:16:00,39.9710370032209,1.55466691780103,12,00:02:44,1,5,1,HPA,10
24-Jul-2023 22:16:02,39.9710370032209,1.55466691780103,12,00:02:46,1,5,1,HPA,10
24-Jul-2023 22:16:04,39.9668420712481,1.44977425642696,12,00:02:48,1,5,1,HPA,10
24-Jul-2023 22:16:06,30.7026712247005,1.44977425642696,12,00:02:50,1,5,1,HPA,10
24-Jul-2023 22:16:08,20.1862892121829,1.15765851247152,12,00:02:52,1,5,1,HPA,10
24-Jul-2023 22:16:10,19.9337778274118,1.15765851247152,12,00:02:54,1,5,1,HPA,10
25-Jul-2023 00:30:47,7.80074266317421,0,1,00:00:00,1,5,2,HPA,40
25-Jul-2023 00:30:49,7.80074266317421,0,1,00:00:02,1,5,2,HPA,40
25-Jul-2023 00:30:51,7.80074266317421,0,1,00:00:04,1,5,2,HPA,40
25-Jul-2023 00:30:53,7.80074266317421,7.7207116482041,1,00:00:06,1,5,2,HPA,40
25-Jul-2023 00:30:55,7.80074266317421,7.7207116482041,1,00:00:08,1,5,2,HPA,40
25-Jul-2023 00:30:57,7.80074266317421,7.7207116482041,1,00:00:10,1,5,2,HPA,40
25-Jul-2023 00:30:59,9.57241143463757,7.7207116482041,1,00:00:12,1,5,2,HPA,40
25-Jul-2023 00:31:01,9.57241143463757,7.7207116482041,1,00:00:14,1,5,2,HPA,40
25-Jul-2023 00:31:03,9.57241143463757,7.7207116482041,1,00:00:16,1,5,2,HPA,40
25-Jul-2023 00:31:05,9.57241143463757,7.7207116482041,1,00:00:18,1,5,2,HPA,40
25-Jul-2023 00:31:07,9.57241143463757,7.7207116482041,1,00:00:20,1,5,2,HPA,40
25-Jul-2023 00:31:09,9.57241143463757,7.7207116482041,1,00:00:22,1,5,2,HPA,40
25-Jul-2023 00:31:11,9.57241143463757,7.7207116482041,1,00:00:24,1,5,2,HPA,40
25-Jul-2023 00:31:13,9.57241143463757,9.32256059664388,1,00:00:26,1,5,2,HPA,40
25-Jul-2023 00:31:15,9.57241143463757,9.32256059664388,1,00:00:28,1,5,2,HPA,40
25-Jul-2023 00:31:17,9.57241143463757,9.32256059664388,1,00:00:30,1,5,2,HPA,40
25-Jul-2023 00:31:19,12.4124729038591,9.32256059664388,1,00:00:32,1,5,2,HPA,40
25-Jul-2023 00:31:21,12.4124729038591,9.32256059664388,1,00:00:34,1,5,2,HPA,40
25-Jul-2023 00:31:23,12.4124729038591,9.32256059664388,1,00:00:36,1,5,2,HPA,40
25-Jul-2023 00:31:25,12.4124729038591,9.32256059664388,1,00:00:38,1,5,2,HPA,40
25-Jul-2023 00:31:27,12.4124729038591,9.32256059664388,1,00:00:40,1,5,2,HPA,40
25-Jul-2023 00:31:29,15.886160954948,13.0442659580893,1,00:00:42,1,5,2,HPA,40
25-Jul-2023 00:31:31,15.886160954948,13.0442659580893,1,00:00:44,1,5,2,HPA,40
25-Jul-2023 00:31:33,15.886160954948,13.0442659580893,1,00:00:46,1,5,2,HPA,40
25-Jul-2023 00:31:35,15.886160954948,13.0442659580893,1,00:00:48,1,5,2,HPA,40
25-Jul-2023 00:31:37,15.886160954948,13.0442659580893,1,00:00:50,1,5,2,HPA,40
25-Jul-2023 00:31:39,15.886160954948,13.0442659580893,1,00:00:52,1,5,2,HPA,40
25-Jul-2023 00:31:41,15.886160954948,13.0442659580893,1,00:00:54,1,5,2,HPA,40
25-Jul-2023 00:31:43,15.886160954948,13.0442659580893,1,00:00:56,1,5,2,HPA,40
25-Jul-2023 00:31:45,15.886160954948,15.5043510234097,1,00:00:58,1,5,2,HPA,40
25-Jul-2023 00:31:47,14.1463270237835,15.5043510234097,1,00:01:00,1,5,2,HPA,40
25-Jul-2023 00:31:49,14.1463270237835,15.5043510234097,1,00:01:02,1,5,2,HPA,40
25-Jul-2023 00:31:51,14.1463270237835,15.5043510234097,1,00:01:04,1,5,2,HPA,40
25-Jul-2023 00:31:53,14.1463270237835,15.5043510234097,1,00:01:06,1,5,2,HPA,40
25-Jul-2023 00:31:55,14.1463270237835,15.5043510234097,1,00:01:08,1,5,2,HPA,40
25-Jul-2023 00:31:57,14.1463270237835,15.5043510234097,1,00:01:10,1,5,2,HPA,40
25-Jul-2023 00:31:59,14.1463270237835,15.5043510234097,1,00:01:12,1,5,2,HPA,40
25-Jul-2023 00:32:01,14.1463270237835,15.5043510234097,1,00:01:14,1,5,2,HPA,40
25-Jul-2023 00:32:03,14.1463270237835,15.5043510234097,1,00:01:16,1,5,2,HPA,40
25-Jul-2023 00:32:05,14.1463270237835,25.2540806898676,1,00:01:18,1,5,2,HPA,40
25-Jul-2023 00:32:07,17.7956408475874,25.2540806898676,1,00:01:20,1,5,2,HPA,40
25-Jul-2023 00:32:09,17.7956408475874,25.2540806898676,1,00:01:22,1,5,2,HPA,40
25-Jul-2023 00:32:11,17.7956408475874,25.2540806898676,1,00:01:24,1,5,2,HPA,40
25-Jul-2023 00:32:13,17.7956408475874,25.2540806898676,1,00:01:26,1,5,2,HPA,40
25-Jul-2023 00:32:15,17.7956408475874,25.2540806898676,1,00:01:28,1,5,2,HPA,40
25-Jul-2023 00:32:17,15.1143201383202,25.2540806898676,1,00:01:30,1,5,2,HPA,40
25-Jul-2023 00:32:19,15.1143201383202,25.2540806898676,1,00:01:32,1,5,2,HPA,40
25-Jul-2023 00:32:21,15.1143201383202,25.2540806898676,1,00:01:34,1,5,2,HPA,40
25-Jul-2023 00:32:23,15.1143201383202,23.5755330003759,1,00:01:36,1,5,2,HPA,40
25-Jul-2023 00:32:25,15.1143201383202,23.5755330003759,1,00:01:38,1,5,2,HPA,40
25-Jul-2023 00:32:27,15.1143201383202,23.5755330003759,1,00:01:40,1,5,2,HPA,40
25-Jul-2023 00:32:29,15.1143201383202,23.5755330003759,1,00:01:42,1,5,2,HPA,40
25-Jul-2023 00:32:31,15.1143201383202,23.5755330003759,1,00:01:44,1,5,2,HPA,40
25-Jul-2023 00:32:33,15.1143201383202,23.5755330003759,1,00:01:46,1,5,2,HPA,40
25-Jul-2023 00:32:35,16.4563844255883,32.40058910162,1,00:01:48,1,5,2,HPA,40
25-Jul-2023 00:32:37,16.4563844255883,32.40058910162,1,00:01:50,1,5,2,HPA,40
25-Jul-2023 00:32:39,16.4563844255883,32.40058910162,1,00:01:52,1,5,2,HPA,40
25-Jul-2023 00:32:41,16.4563844255883,32.40058910162,1,00:01:54,1,5,2,HPA,40
25-Jul-2023 00:32:43,16.4563844255883,32.40058910162,1,00:01:56,1,5,2,HPA,40
25-Jul-2023 00:32:45,19.3567839752544,32.40058910162,1,00:01:58,1,5,2,HPA,40
25-Jul-2023 00:32:47,19.3567839752544,32.40058910162,1,00:02:00,1,5,2,HPA,40
25-Jul-2023 00:32:49,19.3567839752544,32.40058910162,1,00:02:02,1,5,2,HPA,40
25-Jul-2023 00:32:51,19.3567839752544,32.40058910162,1,00:02:04,1,5,2,HPA,40
25-Jul-2023 00:32:53,19.3567839752544,30.4550758459743,1,00:02:06,1,5,2,HPA,40
25-Jul-2023 00:32:55,19.3567839752544,30.4550758459743,1,00:02:08,1,5,2,HPA,40
25-Jul-2023 00:32:57,19.3567839752544,30.4550758459743,1,00:02:10,1,5,2,HPA,40
25-Jul-2023 00:32:59,19.3567839752544,30.4550758459743,1,00:02:12,1,5,2,HPA,40
25-Jul-2023 00:33:01,19.3567839752544,30.4550758459743,1,00:02:14,1,5,2,HPA,40
25-Jul-2023 00:33:03,17.8660254152824,30.4550758459743,1,00:02:16,1,5,2,HPA,40
25-Jul-2023 00:33:05,17.8660254152824,30.4550758459743,1,00:02:18,1,5,2,HPA,40
25-Jul-2023 00:33:07,17.8660254152824,33.6302741523375,1,00:02:20,1,5,2,HPA,40
25-Jul-2023 00:33:09,17.8660254152824,33.6302741523375,1,00:02:22,1,5,2,HPA,40
25-Jul-2023 00:33:11,17.8660254152824,33.6302741523375,1,00:02:24,1,5,2,HPA,40
25-Jul-2023 00:33:13,17.8660254152824,33.6302741523375,1,00:02:26,1,5,2,HPA,40
25-Jul-2023 00:33:15,17.8660254152824,33.6302741523375,1,00:02:28,1,5,2,HPA,40
25-Jul-2023 00:33:17,17.8660254152824,33.6302741523375,1,00:02:30,1,5,2,HPA,40
25-Jul-2023 00:33:19,17.8660254152824,33.6302741523375,1,00:02:32,1,5,2,HPA,40
25-Jul-2023 00:33:21,14.8064478419252,33.6302741523375,1,00:02:34,1,5,2,HPA,40
25-Jul-2023 00:33:23,14.8064478419252,33.6302741523375,1,00:02:36,1,5,2,HPA,40
25-Jul-2023 00:33:25,14.8064478419252,33.6302741523375,1,00:02:38,1,5,2,HPA,40
25-Jul-2023 00:33:27,14.8064478419252,23.1342904976916,1,00:02:40,1,5,2,HPA,40
25-Jul-2023 00:33:29,14.8064478419252,23.1342904976916,1,00:02:42,1,5,2,HPA,40
25-Jul-2023 00:33:31,14.8064478419252,23.1342904976916,1,00:02:44,1,5,2,HPA,40
25-Jul-2023 00:33:33,14.8064478419252,23.1342904976916,1,00:02:46,1,5,2,HPA,40
25-Jul-2023 00:33:35,6.84128408673283,23.1342904976916,1,00:02:48,1,5,2,HPA,40
25-Jul-2023 00:33:37,6.84128408673283,23.1342904976916,1,00:02:50,1,5,2,HPA,40
25-Jul-2023 02:47:54,0.502221712871994,0.803116090430872,1,00:00:00,1,5,3,HPA,80
25-Jul-2023 02:47:56,0.502221712871994,0.803116090430872,1,00:00:02,1,5,3,HPA,80
25-Jul-2023 02:47:58,0.502221712871994,0.803116090430872,1,00:00:04,1,5,3,HPA,80
25-Jul-2023 02:48:00,0.502221712871994,0.803116090430872,1,00:00:06,1,5,3,HPA,80
25-Jul-2023 02:48:02,12.6729151053864,0.803116090430872,1,00:00:08,1,5,3,HPA,80
25-Jul-2023 02:48:04,12.6729151053864,0.803116090430872,1,00:00:10,1,5,3,HPA,80
25-Jul-2023 02:48:06,12.6729151053864,0.803116090430872,1,00:00:12,1,5,3,HPA,80
25-Jul-2023 02:48:08,12.6729151053864,0.803116090430872,1,00:00:14,1,5,3,HPA,80
25-Jul-2023 02:48:10,12.6729151053864,8.29041577691245,1,00:00:16,1,5,3,HPA,80
25-Jul-2023 02:48:12,12.6729151053864,8.29041577691245,1,00:00:18,1,5,3,HPA,80
25-Jul-2023 02:48:14,10.9015186108637,8.29041577691245,1,00:00:20,1,5,3,HPA,80
25-Jul-2023 02:48:16,10.9015186108637,8.29041577691245,1,00:00:22,1,5,3,HPA,80
25-Jul-2023 02:48:18,10.9015186108637,8.29041577691245,1,00:00:24,1,5,3,HPA,80
25-Jul-2023 02:48:20,10.9015186108637,8.29041577691245,1,00:00:26,1,5,3,HPA,80
25-Jul-2023 02:48:22,10.9015186108637,8.29041577691245,1,00:00:28,1,5,3,HPA,80
25-Jul-2023 02:48:24,8.70301367203986,12.7554615926709,1,00:00:30,1,5,3,HPA,80
25-Jul-2023 02:48:26,8.70301367203986,12.7554615926709,1,00:00:32,1,5,3,HPA,80
25-Jul-2023 02:48:28,8.70301367203986,12.7554615926709,1,00:00:34,1,5,3,HPA,80
25-Jul-2023 02:48:30,8.70301367203986,12.7554615926709,1,00:00:36,1,5,3,HPA,80
25-Jul-2023 02:48:32,8.70301367203986,12.7554615926709,1,00:00:38,1,5,3,HPA,80
25-Jul-2023 02:48:34,8.70301367203986,12.7554615926709,1,00:00:40,1,5,3,HPA,80
25-Jul-2023 02:48:36,8.70301367203986,12.7554615926709,1,00:00:42,1,5,3,HPA,80
25-Jul-2023 02:48:38,8.70301367203986,12.7554615926709,1,00:00:44,1,5,3,HPA,80
25-Jul-2023 02:48:40,8.70301367203986,16.5776386074784,1,00:00:46,1,5,3,HPA,80
25-Jul-2023 02:48:42,16.4888879932628,16.5776386074784,1,00:00:48,1,5,3,HPA,80
25-Jul-2023 02:48:44,16.4888879932628,16.5776386074784,1,00:00:50,1,5,3,HPA,80
25-Jul-2023 02:48:46,16.4888879932628,16.5776386074784,1,00:00:52,1,5,3,HPA,80
25-Jul-2023 02:48:48,16.4888879932628,16.5776386074784,1,00:00:54,1,5,3,HPA,80
25-Jul-2023 02:48:50,16.4888879932628,16.5776386074784,1,00:00:56,1,5,3,HPA,80
25-Jul-2023 02:48:52,16.4888879932628,16.5776386074784,1,00:00:58,1,5,3,HPA,80
25-Jul-2023 02:48:54,14.0951754766031,17.3601349451785,1,00:01:00,1,5,3,HPA,80
25-Jul-2023 02:48:56,14.0951754766031,17.3601349451785,1,00:01:02,1,5,3,HPA,80
25-Jul-2023 02:48:58,14.0951754766031,17.3601349451785,1,00:01:04,1,5,3,HPA,80
25-Jul-2023 02:49:00,14.0951754766031,17.3601349451785,1,00:01:06,1,5,3,HPA,80
25-Jul-2023 02:49:02,14.0951754766031,17.3601349451785,1,00:01:08,1,5,3,HPA,80
25-Jul-2023 02:49:04,14.0951754766031,17.3601349451785,1,00:01:10,1,5,3,HPA,80
25-Jul-2023 02:49:06,14.0951754766031,17.3601349451785,1,00:01:12,1,5,3,HPA,80
25-Jul-2023 02:49:08,14.0951754766031,24.1758241758242,1,00:01:14,1,5,3,HPA,80
25-Jul-2023 02:49:10,16.4784568558273,24.1758241758242,1,00:01:16,1,5,3,HPA,80
25-Jul-2023 02:49:12,16.4784568558273,24.1758241758242,1,00:01:18,1,5,3,HPA,80
25-Jul-2023 02:49:14,16.4784568558273,24.1758241758242,1,00:01:20,1,5,3,HPA,80
25-Jul-2023 02:49:16,16.4784568558273,24.1758241758242,1,00:01:22,1,5,3,HPA,80
25-Jul-2023 02:49:18,16.4784568558273,24.1758241758242,1,00:01:24,1,5,3,HPA,80
25-Jul-2023 02:49:20,16.4784568558273,24.1758241758242,1,00:01:26,1,5,3,HPA,80
25-Jul-2023 02:49:22,16.4784568558273,24.1758241758242,1,00:01:28,1,5,3,HPA,80
25-Jul-2023 02:49:24,16.4784568558273,24.1758241758242,1,00:01:30,1,5,3,HPA,80
25-Jul-2023 02:49:26,15.2499166464303,27.8259863473331,1,00:01:32,1,5,3,HPA,80
25-Jul-2023 02:49:28,15.2499166464303,27.8259863473331,1,00:01:34,1,5,3,HPA,80
25-Jul-2023 02:49:30,15.2499166464303,27.8259863473331,1,00:01:36,1,5,3,HPA,80
25-Jul-2023 02:49:32,15.2499166464303,27.8259863473331,1,00:01:38,1,5,3,HPA,80
25-Jul-2023 02:49:34,15.2499166464303,27.8259863473331,1,00:01:40,1,5,3,HPA,80
25-Jul-2023 02:49:36,15.2499166464303,27.8259863473331,1,00:01:42,1,5,3,HPA,80
25-Jul-2023 02:49:38,15.2499166464303,27.8259863473331,1,00:01:44,1,5,3,HPA,80
25-Jul-2023 02:49:40,15.2499166464303,27.8259863473331,1,00:01:46,1,5,3,HPA,80
25-Jul-2023 02:49:42,15.2499166464303,30.019749835418,1,00:01:48,1,5,3,HPA,80
25-Jul-2023 02:49:44,18.6299391060839,30.019749835418,1,00:01:50,1,5,3,HPA,80
25-Jul-2023 02:49:46,18.6299391060839,30.019749835418,1,00:01:52,1,5,3,HPA,80
25-Jul-2023 02:49:48,18.6299391060839,30.019749835418,1,00:01:54,1,5,3,HPA,80
25-Jul-2023 02:49:50,18.6299391060839,30.019749835418,1,00:01:56,1,5,3,HPA,80
25-Jul-2023 02:49:52,18.6299391060839,30.019749835418,1,00:01:58,1,5,3,HPA,80
25-Jul-2023 02:49:54,18.6299391060839,30.019749835418,1,00:02:00,1,5,3,HPA,80
25-Jul-2023 02:49:56,15.3400393897365,30.019749835418,1,00:02:02,1,5,3,HPA,80
25-Jul-2023 02:49:58,15.3400393897365,30.954969388339,1,00:02:04,1,5,3,HPA,80
25-Jul-2023 02:50:00,15.3400393897365,30.954969388339,1,00:02:06,1,5,3,HPA,80
25-Jul-2023 02:50:02,15.3400393897365,30.954969388339,1,00:02:08,1,5,3,HPA,80
25-Jul-2023 02:50:04,15.3400393897365,30.954969388339,1,00:02:10,1,5,3,HPA,80
25-Jul-2023 02:50:06,15.3400393897365,30.954969388339,1,00:02:12,1,5,3,HPA,80
25-Jul-2023 02:50:08,15.3400393897365,30.954969388339,1,00:02:14,1,5,3,HPA,80
25-Jul-2023 02:50:10,15.3400393897365,30.954969388339,1,00:02:16,1,5,3,HPA,80
25-Jul-2023 02:50:12,15.3400393897365,30.954969388339,1,00:02:18,1,5,3,HPA,80
25-Jul-2023 02:50:14,17.1356935182129,30.954969388339,1,00:02:20,1,5,3,HPA,80
25-Jul-2023 02:50:16,17.1356935182129,29.1267481554895,1,00:02:22,1,5,3,HPA,80
25-Jul-2023 02:50:18,17.1356935182129,29.1267481554895,1,00:02:24,1,5,3,HPA,80
25-Jul-2023 02:50:20,17.1356935182129,29.1267481554895,1,00:02:26,1,5,3,HPA,80
25-Jul-2023 02:50:22,17.1356935182129,29.1267481554895,1,00:02:28,1,5,3,HPA,80
25-Jul-2023 02:50:24,17.1356935182129,29.1267481554895,1,00:02:30,1,5,3,HPA,80
25-Jul-2023 02:50:26,17.1356935182129,29.1267481554895,1,00:02:32,1,5,3,HPA,80
25-Jul-2023 02:50:28,17.1356935182129,23.3604429832151,1,00:02:34,1,5,3,HPA,80
25-Jul-2023 02:50:30,12.3757549629275,23.3604429832151,1,00:02:36,1,5,3,HPA,80
25-Jul-2023 02:50:32,12.3757549629275,23.3604429832151,1,00:02:38,1,5,3,HPA,80
25-Jul-2023 02:50:34,12.3757549629275,23.3604429832151,1,00:02:40,1,5,3,HPA,80
25-Jul-2023 02:50:36,12.3757549629275,23.3604429832151,1,00:02:42,1,5,3,HPA,80
25-Jul-2023 02:50:38,12.3757549629275,23.3604429832151,1,00:02:44,1,5,3,HPA,80
25-Jul-2023 02:50:40,6.30100526769463,23.3604429832151,1,00:02:46,1,5,3,HPA,80
25-Jul-2023 02:50:42,6.30100526769463,23.3604429832151,1,00:02:48,1,5,3,HPA,80
25-Jul-2023 02:50:44,6.30100526769463,8.81704628949302,1,00:02:50,1,5,3,HPA,80
24-Jul-2023 22:20:10,0.485943746354899,0,1,00:00:00,1,10,1,HPA,10
24-Jul-2023 22:20:12,0.485943746354899,0,1,00:00:02,1,10,1,HPA,10
24-Jul-2023 22:20:14,0.485943746354899,0,1,00:00:04,1,10,1,HPA,10
24-Jul-2023 22:20:16,0.485943746354899,0,1,00:00:06,1,10,1,HPA,10
24-Jul-2023 22:20:18,0.485943746354899,0,1,00:00:08,1,10,1,HPA,10
24-Jul-2023 22:20:20,0.485943746354899,0,1,00:00:10,1,10,1,HPA,10
24-Jul-2023 22:20:22,12.995298429601,0,1,00:00:12,1,10,1,HPA,10
24-Jul-2023 22:20:24,12.995298429601,0,1,00:00:14,1,10,1,HPA,10
24-Jul-2023 22:20:26,12.995298429601,0,1,00:00:16,1,10,1,HPA,10
24-Jul-2023 22:20:28,12.995298429601,0,1,00:00:18,1,10,1,HPA,10
24-Jul-2023 22:20:30,12.995298429601,12.6334131997386,1,00:00:20,1,10,1,HPA,10
24-Jul-2023 22:20:32,19.0123893814027,12.6334131997386,1,00:00:22,1,10,1,HPA,10
24-Jul-2023 22:20:34,19.0123893814027,12.6334131997386,1,00:00:24,1,10,1,HPA,10
24-Jul-2023 22:20:36,19.0123893814027,12.6334131997386,1,00:00:26,1,10,1,HPA,10
24-Jul-2023 22:20:38,19.0123893814027,12.6334131997386,1,00:00:28,1,10,1,HPA,10
24-Jul-2023 22:20:40,9.50619469070134,6.31670659986931,2,00:00:30,1,10,1,HPA,10
